analysis_id,analysis_name,database_id,statistic,value,proportion,spec,evaluate_threshold,threshold,status,fail
104,DPP4I main_SGLT2I main_Diabetic ketoacidosis,RED_CDM_Tufts_20221005,propWithEthnicityCriteria,1784010,1,"38003563, 38003564, 0",1,0.05,pass,0
104,DPP4I main_SGLT2I main_Diabetic ketoacidosis,RED_CDM_Tufts_20221005,propWithGenderCriteria,1783760,0.999859866256355,"8507, 8532",1,0.05,pass,0
104,DPP4I main_SGLT2I main_Diabetic ketoacidosis,RED_CDM_Tufts_20221005,propWithLongitudinalCriteria,803890,0.450608460714906,365  days,1,0.05,pass,0
104,DPP4I main_SGLT2I main_Diabetic ketoacidosis,RED_CDM_Tufts_20221005,propWithRaceCriteria,1783990,0.999988789300508,"38003574, 8557, 8516, 8515, 8527, 0, 8552, 8522, 8657",1,0.05,pass,0
104,DPP4I main_SGLT2I main_Diabetic ketoacidosis,RED_CDM_Tufts_20221005,propWithRequiredComparatorConcepts,1360,0.000762327565428445,SGLT2I main,2,0,pass,0
104,DPP4I main_SGLT2I main_Diabetic ketoacidosis,RED_CDM_Tufts_20221005,propWithRequiredDomain,328410,0.184085291001732,"condition, drug",1,0.05,pass,0
104,DPP4I main_SGLT2I main_Diabetic ketoacidosis,RED_CDM_Tufts_20221005,propWithRequiredOutcomeConcepts,1570,0.00088003991009019,Diabetic ketoacidosis,2,0,pass,0
104,DPP4I main_SGLT2I main_Diabetic ketoacidosis,RED_CDM_Tufts_20221005,propWithRequiredTargetConcepts,1860,0.00104259505271831,DPP4I main,2,0,pass,0
104,DPP4I main_SGLT2I main_Diabetic ketoacidosis,RED_CDM_Tufts_20221005,minSampleSize,83,0.0000462817881295866,> 1000,1,0,pass,0
104,DPP4I main_SGLT2I main_Diabetic ketoacidosis,RED_CDM_Tufts_20221005,maxSampleSize,1360,0.000762327565428445,> 1000,1,1000,pass,0
105,DPP4I main_SU main_Diabetic ketoacidosis,RED_CDM_Tufts_20221005,propWithCalendarTime,1783770.00672623,0.999865475376389,190001-202810,1,0.05,pass,0
105,DPP4I main_SU main_Diabetic ketoacidosis,RED_CDM_Tufts_20221005,propInAgeRange,1634150,0.91599822870948,age 18 - age 100,1,0.05,pass,0
105,DPP4I main_SU main_Diabetic ketoacidosis,RED_CDM_Tufts_20221005,propWithAgeAtFirstObs,1425860,0.799244398854266,age 18 - age 100,1,0.01,pass,0
105,DPP4I main_SU main_Diabetic ketoacidosis,RED_CDM_Tufts_20221005,propWithEthnicityCriteria,1784010,1,"38003563, 38003564, 0",1,0.05,pass,0
105,DPP4I main_SU main_Diabetic ketoacidosis,RED_CDM_Tufts_20221005,propWithGenderCriteria,1783760,0.999859866256355,"8507, 8532",1,0.05,pass,0
105,DPP4I main_SU main_Diabetic ketoacidosis,RED_CDM_Tufts_20221005,propWithLongitudinalCriteria,803890,0.450608460714906,365  days,1,0.05,pass,0
105,DPP4I main_SU main_Diabetic ketoacidosis,RED_CDM_Tufts_20221005,propWithRaceCriteria,1783990,0.999988789300508,"38003574, 8557, 8516, 8515, 8527, 0, 8552, 8522, 8657",1,0.05,pass,0
105,DPP4I main_SU main_Diabetic ketoacidosis,RED_CDM_Tufts_20221005,propWithRequiredComparatorConcepts,11210,0.00628359706503887,SU main,2,0,pass,0
105,DPP4I main_SU main_Diabetic ketoacidosis,RED_CDM_Tufts_20221005,propWithRequiredDomain,328410,0.184085291001732,"condition, drug",1,0.05,pass,0
105,DPP4I main_SU main_Diabetic ketoacidosis,RED_CDM_Tufts_20221005,propWithRequiredOutcomeConcepts,1570,0.00088003991009019,Diabetic ketoacidosis,2,0,pass,0
105,DPP4I main_SU main_Diabetic ketoacidosis,RED_CDM_Tufts_20221005,propWithRequiredTargetConcepts,1860,0.00104259505271831,DPP4I main,2,0,pass,0
105,DPP4I main_SU main_Diabetic ketoacidosis,RED_CDM_Tufts_20221005,minSampleSize,113,0.0000632971514125226,> 1000,1,0,pass,0
105,DPP4I main_SU main_Diabetic ketoacidosis,RED_CDM_Tufts_20221005,maxSampleSize,1859.99999999999,0.00104259505271831,> 1000,1,1000,pass,0
106,GLP1RA main_SGLT2I main_Diabetic ketoacidosis,RED_CDM_Tufts_20221005,propWithCalendarTime,1783770.00672623,0.999865475376389,190001-202810,1,0.05,pass,0
106,GLP1RA main_SGLT2I main_Diabetic ketoacidosis,RED_CDM_Tufts_20221005,propInAgeRange,1634150,0.91599822870948,age 18 - age 100,1,0.05,pass,0
106,GLP1RA main_SGLT2I main_Diabetic ketoacidosis,RED_CDM_Tufts_20221005,propWithAgeAtFirstObs,1425860,0.799244398854266,age 18 - age 100,1,0.01,pass,0
106,GLP1RA main_SGLT2I main_Diabetic ketoacidosis,RED_CDM_Tufts_20221005,propWithEthnicityCriteria,1784010,1,"38003563, 38003564, 0",1,0.05,pass,0
106,GLP1RA main_SGLT2I main_Diabetic ketoacidosis,RED_CDM_Tufts_20221005,propWithGenderCriteria,1783760,0.999859866256355,"8507, 8532",1,0.05,pass,0
106,GLP1RA main_SGLT2I main_Diabetic ketoacidosis,RED_CDM_Tufts_20221005,propWithLongitudinalCriteria,803890,0.450608460714906,365  days,1,0.05,pass,0
106,GLP1RA main_SGLT2I main_Diabetic ketoacidosis,RED_CDM_Tufts_20221005,propWithRaceCriteria,1783990,0.999988789300508,"38003574, 8557, 8516, 8515, 8527, 0, 8552, 8522, 8657",1,0.05,pass,0
106,GLP1RA main_SGLT2I main_Diabetic ketoacidosis,RED_CDM_Tufts_20221005,propWithRequiredComparatorConcepts,1360,0.000762327565428445,SGLT2I main,2,0,pass,0
106,GLP1RA main_SGLT2I main_Diabetic ketoacidosis,RED_CDM_Tufts_20221005,propWithRequiredDomain,328410,0.184085291001732,"condition, drug",1,0.05,pass,0
106,GLP1RA main_SGLT2I main_Diabetic ketoacidosis,RED_CDM_Tufts_20221005,propWithRequiredOutcomeConcepts,1570,0.00088003991009019,Diabetic ketoacidosis,2,0,pass,0
106,GLP1RA main_SGLT2I main_Diabetic ketoacidosis,RED_CDM_Tufts_20221005,propWithRequiredTargetConcepts,2180,0.00122196624458383,GLP1RA main,2,0,pass,0
106,GLP1RA main_SGLT2I main_Diabetic ketoacidosis,RED_CDM_Tufts_20221005,minSampleSize,83,0.0000462817881295866,> 1000,1,0,pass,0
106,GLP1RA main_SGLT2I main_Diabetic ketoacidosis,RED_CDM_Tufts_20221005,maxSampleSize,1360,0.000762327565428445,> 1000,1,1000,pass,0
107,GLP1RA main_SU main_Diabetic ketoacidosis,RED_CDM_Tufts_20221005,propWithCalendarTime,1783770.00672623,0.999865475376389,190001-202810,1,0.05,pass,0
107,GLP1RA main_SU main_Diabetic ketoacidosis,RED_CDM_Tufts_20221005,propInAgeRange,1634150,0.91599822870948,age 18 - age 100,1,0.05,pass,0
107,GLP1RA main_SU main_Diabetic ketoacidosis,RED_CDM_Tufts_20221005,propWithAgeAtFirstObs,1425860,0.799244398854266,age 18 - age 100,1,0.01,pass,0
107,GLP1RA main_SU main_Diabetic ketoacidosis,RED_CDM_Tufts_20221005,propWithEthnicityCriteria,1784010,1,"38003563, 38003564, 0",1,0.05,pass,0
107,GLP1RA main_SU main_Diabetic ketoacidosis,RED_CDM_Tufts_20221005,propWithGenderCriteria,1783760,0.999859866256355,"8507, 8532",1,0.05,pass,0
107,GLP1RA main_SU main_Diabetic ketoacidosis,RED_CDM_Tufts_20221005,propWithLongitudinalCriteria,803890,0.450608460714906,365  days,1,0.05,pass,0
107,GLP1RA main_SU main_Diabetic ketoacidosis,RED_CDM_Tufts_20221005,propWithRaceCriteria,1783990,0.999988789300508,"38003574, 8557, 8516, 8515, 8527, 0, 8552, 8522, 8657",1,0.05,pass,0
107,GLP1RA main_SU main_Diabetic ketoacidosis,RED_CDM_Tufts_20221005,propWithRequiredComparatorConcepts,11210,0.00628359706503887,SU main,2,0,pass,0
107,GLP1RA main_SU main_Diabetic ketoacidosis,RED_CDM_Tufts_20221005,propWithRequiredDomain,328410,0.184085291001732,"condition, drug",1,0.05,pass,0
107,GLP1RA main_SU main_Diabetic ketoacidosis,RED_CDM_Tufts_20221005,propWithRequiredOutcomeConcepts,1570,0.00088003991009019,Diabetic ketoacidosis,2,0,pass,0
107,GLP1RA main_SU main_Diabetic ketoacidosis,RED_CDM_Tufts_20221005,propWithRequiredTargetConcepts,2180,0.00122196624458383,GLP1RA main,2,0,pass,0
107,GLP1RA main_SU main_Diabetic ketoacidosis,RED_CDM_Tufts_20221005,minSampleSize,132,0.000074186983913602,> 1000,1,0,pass,0
107,GLP1RA main_SU main_Diabetic ketoacidosis,RED_CDM_Tufts_20221005,maxSampleSize,2180,0.00122196624458383,> 1000,1,1000,pass,0
108,SGLT2I main_SU main_Diabetic ketoacidosis,RED_CDM_Tufts_20221005,propWithCalendarTime,1783770.00672623,0.999865475376389,190001-202810,1,0.05,pass,0
108,SGLT2I main_SU main_Diabetic ketoacidosis,RED_CDM_Tufts_20221005,propInAgeRange,1634150,0.91599822870948,age 18 - age 100,1,0.05,pass,0
108,SGLT2I main_SU main_Diabetic ketoacidosis,RED_CDM_Tufts_20221005,propWithAgeAtFirstObs,1425860,0.799244398854266,age 18 - age 100,1,0.01,pass,0
108,SGLT2I main_SU main_Diabetic ketoacidosis,RED_CDM_Tufts_20221005,propWithEthnicityCriteria,1784010,1,"38003563, 38003564, 0",1,0.05,pass,0
108,SGLT2I main_SU main_Diabetic ketoacidosis,RED_CDM_Tufts_20221005,propWithGenderCriteria,1783760,0.999859866256355,"8507, 8532",1,0.05,pass,0
108,SGLT2I main_SU main_Diabetic ketoacidosis,RED_CDM_Tufts_20221005,propWithLongitudinalCriteria,803890,0.450608460714906,365  days,1,0.05,pass,0
108,SGLT2I main_SU main_Diabetic ketoacidosis,RED_CDM_Tufts_20221005,propWithRaceCriteria,1783990,0.999988789300508,"38003574, 8557, 8516, 8515, 8527, 0, 8552, 8522, 8657",1,0.05,pass,0
108,SGLT2I main_SU main_Diabetic ketoacidosis,RED_CDM_Tufts_20221005,propWithRequiredComparatorConcepts,11210,0.00628359706503887,SU main,2,0,pass,0
108,SGLT2I main_SU main_Diabetic ketoacidosis,RED_CDM_Tufts_20221005,propWithRequiredDomain,328410,0.184085291001732,"condition, drug",1,0.05,pass,0
108,SGLT2I main_SU main_Diabetic ketoacidosis,RED_CDM_Tufts_20221005,propWithRequiredOutcomeConcepts,1570,0.00088003991009019,Diabetic ketoacidosis,2,0,pass,0
108,SGLT2I main_SU main_Diabetic ketoacidosis,RED_CDM_Tufts_20221005,propWithRequiredTargetConcepts,1360,0.000762327565428445,SGLT2I main,2,0,pass,0
108,SGLT2I main_SU main_Diabetic ketoacidosis,RED_CDM_Tufts_20221005,minSampleSize,83,0.0000462817881295866,> 1000,1,0,pass,0
108,SGLT2I main_SU main_Diabetic ketoacidosis,RED_CDM_Tufts_20221005,maxSampleSize,1360,0.000762327565428445,> 1000,1,1000,pass,0
109,DPP4I main_GLP1RA main_Diarrhea,RED_CDM_Tufts_20221005,propWithCalendarTime,1783770.00672623,0.999865475376389,190001-202810,1,0.05,pass,0
109,DPP4I main_GLP1RA main_Diarrhea,RED_CDM_Tufts_20221005,propInAgeRange,1634150,0.91599822870948,age 18 - age 100,1,0.05,pass,0
109,DPP4I main_GLP1RA main_Diarrhea,RED_CDM_Tufts_20221005,propWithAgeAtFirstObs,1425860,0.799244398854266,age 18 - age 100,1,0.01,pass,0
109,DPP4I main_GLP1RA main_Diarrhea,RED_CDM_Tufts_20221005,propWithEthnicityCriteria,1784010,1,"38003563, 38003564, 0",1,0.05,pass,0
109,DPP4I main_GLP1RA main_Diarrhea,RED_CDM_Tufts_20221005,propWithGenderCriteria,1783760,0.999859866256355,"8507, 8532",1,0.05,pass,0
109,DPP4I main_GLP1RA main_Diarrhea,RED_CDM_Tufts_20221005,propWithLongitudinalCriteria,803890,0.450608460714906,365  days,1,0.05,pass,0
109,DPP4I main_GLP1RA main_Diarrhea,RED_CDM_Tufts_20221005,propWithRaceCriteria,1783990,0.999988789300508,"38003574, 8557, 8516, 8515, 8527, 0, 8552, 8522, 8657",1,0.05,pass,0
109,DPP4I main_GLP1RA main_Diarrhea,RED_CDM_Tufts_20221005,propWithRequiredComparatorConcepts,2180,0.00122196624458383,GLP1RA main,2,0,pass,0
109,DPP4I main_GLP1RA main_Diarrhea,RED_CDM_Tufts_20221005,propWithRequiredDomain,328410,0.184085291001732,"condition, drug",1,0.05,pass,0
109,DPP4I main_GLP1RA main_Diarrhea,RED_CDM_Tufts_20221005,propWithRequiredOutcomeConcepts,37750,0.0211601952903851,Diarrhea,2,0,pass,0
109,DPP4I main_GLP1RA main_Diarrhea,RED_CDM_Tufts_20221005,propWithRequiredTargetConcepts,1860,0.00104259505271831,DPP4I main,2,0,pass,0
109,DPP4I main_GLP1RA main_Diarrhea,RED_CDM_Tufts_20221005,minSampleSize,113,0.0000632971514125226,> 1000,1,0,pass,0
109,DPP4I main_GLP1RA main_Diarrhea,RED_CDM_Tufts_20221005,maxSampleSize,1859.99999999999,0.00104259505271831,> 1000,1,1000,pass,0
110,DPP4I main_SGLT2I main_Diarrhea,RED_CDM_Tufts_20221005,propWithCalendarTime,1783770.00672623,0.999865475376389,190001-202810,1,0.05,pass,0
110,DPP4I main_SGLT2I main_Diarrhea,RED_CDM_Tufts_20221005,propInAgeRange,1634150,0.91599822870948,age 18 - age 100,1,0.05,pass,0
110,DPP4I main_SGLT2I main_Diarrhea,RED_CDM_Tufts_20221005,propWithAgeAtFirstObs,1425860,0.799244398854266,age 18 - age 100,1,0.01,pass,0
110,DPP4I main_SGLT2I main_Diarrhea,RED_CDM_Tufts_20221005,propWithEthnicityCriteria,1784010,1,"38003563, 38003564, 0",1,0.05,pass,0
110,DPP4I main_SGLT2I main_Diarrhea,RED_CDM_Tufts_20221005,propWithGenderCriteria,1783760,0.999859866256355,"8507, 8532",1,0.05,pass,0
110,DPP4I main_SGLT2I main_Diarrhea,RED_CDM_Tufts_20221005,propWithLongitudinalCriteria,803890,0.450608460714906,365  days,1,0.05,pass,0
110,DPP4I main_SGLT2I main_Diarrhea,RED_CDM_Tufts_20221005,propWithRaceCriteria,1783990,0.999988789300508,"38003574, 8557, 8516, 8515, 8527, 0, 8552, 8522, 8657",1,0.05,pass,0
110,DPP4I main_SGLT2I main_Diarrhea,RED_CDM_Tufts_20221005,propWithRequiredComparatorConcepts,1360,0.000762327565428445,SGLT2I main,2,0,pass,0
110,DPP4I main_SGLT2I main_Diarrhea,RED_CDM_Tufts_20221005,propWithRequiredDomain,328410,0.184085291001732,"condition, drug",1,0.05,pass,0
110,DPP4I main_SGLT2I main_Diarrhea,RED_CDM_Tufts_20221005,propWithRequiredOutcomeConcepts,37750,0.0211601952903851,Diarrhea,2,0,pass,0
110,DPP4I main_SGLT2I main_Diarrhea,RED_CDM_Tufts_20221005,propWithRequiredTargetConcepts,1860,0.00104259505271831,DPP4I main,2,0,pass,0
110,DPP4I main_SGLT2I main_Diarrhea,RED_CDM_Tufts_20221005,minSampleSize,83,0.0000462817881295866,> 1000,1,0,pass,0
110,DPP4I main_SGLT2I main_Diarrhea,RED_CDM_Tufts_20221005,maxSampleSize,1360,0.000762327565428445,> 1000,1,1000,pass,0
111,DPP4I main_SU main_Diarrhea,RED_CDM_Tufts_20221005,propWithCalendarTime,1783770.00672623,0.999865475376389,190001-202810,1,0.05,pass,0
111,DPP4I main_SU main_Diarrhea,RED_CDM_Tufts_20221005,propInAgeRange,1634150,0.91599822870948,age 18 - age 100,1,0.05,pass,0
111,DPP4I main_SU main_Diarrhea,RED_CDM_Tufts_20221005,propWithAgeAtFirstObs,1425860,0.799244398854266,age 18 - age 100,1,0.01,pass,0
111,DPP4I main_SU main_Diarrhea,RED_CDM_Tufts_20221005,propWithEthnicityCriteria,1784010,1,"38003563, 38003564, 0",1,0.05,pass,0
111,DPP4I main_SU main_Diarrhea,RED_CDM_Tufts_20221005,propWithGenderCriteria,1783760,0.999859866256355,"8507, 8532",1,0.05,pass,0
111,DPP4I main_SU main_Diarrhea,RED_CDM_Tufts_20221005,propWithLongitudinalCriteria,803890,0.450608460714906,365  days,1,0.05,pass,0
111,DPP4I main_SU main_Diarrhea,RED_CDM_Tufts_20221005,propWithRaceCriteria,1783990,0.999988789300508,"38003574, 8557, 8516, 8515, 8527, 0, 8552, 8522, 8657",1,0.05,pass,0
111,DPP4I main_SU main_Diarrhea,RED_CDM_Tufts_20221005,propWithRequiredComparatorConcepts,11210,0.00628359706503887,SU main,2,0,pass,0
111,DPP4I main_SU main_Diarrhea,RED_CDM_Tufts_20221005,propWithRequiredDomain,328410,0.184085291001732,"condition, drug",1,0.05,pass,0
111,DPP4I main_SU main_Diarrhea,RED_CDM_Tufts_20221005,propWithRequiredOutcomeConcepts,37750,0.0211601952903851,Diarrhea,2,0,pass,0
111,DPP4I main_SU main_Diarrhea,RED_CDM_Tufts_20221005,propWithRequiredTargetConcepts,1860,0.00104259505271831,DPP4I main,2,0,pass,0
111,DPP4I main_SU main_Diarrhea,RED_CDM_Tufts_20221005,minSampleSize,113,0.0000632971514125226,> 1000,1,0,pass,0
111,DPP4I main_SU main_Diarrhea,RED_CDM_Tufts_20221005,maxSampleSize,1859.99999999999,0.00104259505271831,> 1000,1,1000,pass,0
112,GLP1RA main_SGLT2I main_Diarrhea,RED_CDM_Tufts_20221005,propWithCalendarTime,1783770.00672623,0.999865475376389,190001-202810,1,0.05,pass,0
112,GLP1RA main_SGLT2I main_Diarrhea,RED_CDM_Tufts_20221005,propInAgeRange,1634150,0.91599822870948,age 18 - age 100,1,0.05,pass,0
112,GLP1RA main_SGLT2I main_Diarrhea,RED_CDM_Tufts_20221005,propWithAgeAtFirstObs,1425860,0.799244398854266,age 18 - age 100,1,0.01,pass,0
112,GLP1RA main_SGLT2I main_Diarrhea,RED_CDM_Tufts_20221005,propWithEthnicityCriteria,1784010,1,"38003563, 38003564, 0",1,0.05,pass,0
112,GLP1RA main_SGLT2I main_Diarrhea,RED_CDM_Tufts_20221005,propWithGenderCriteria,1783760,0.999859866256355,"8507, 8532",1,0.05,pass,0
112,GLP1RA main_SGLT2I main_Diarrhea,RED_CDM_Tufts_20221005,propWithLongitudinalCriteria,803890,0.450608460714906,365  days,1,0.05,pass,0
112,GLP1RA main_SGLT2I main_Diarrhea,RED_CDM_Tufts_20221005,propWithRaceCriteria,1783990,0.999988789300508,"38003574, 8557, 8516, 8515, 8527, 0, 8552, 8522, 8657",1,0.05,pass,0
112,GLP1RA main_SGLT2I main_Diarrhea,RED_CDM_Tufts_20221005,propWithRequiredComparatorConcepts,1360,0.000762327565428445,SGLT2I main,2,0,pass,0
112,GLP1RA main_SGLT2I main_Diarrhea,RED_CDM_Tufts_20221005,propWithRequiredDomain,328410,0.184085291001732,"condition, drug",1,0.05,pass,0
112,GLP1RA main_SGLT2I main_Diarrhea,RED_CDM_Tufts_20221005,propWithRequiredOutcomeConcepts,37750,0.0211601952903851,Diarrhea,2,0,pass,0
112,GLP1RA main_SGLT2I main_Diarrhea,RED_CDM_Tufts_20221005,propWithRequiredTargetConcepts,2180,0.00122196624458383,GLP1RA main,2,0,pass,0
112,GLP1RA main_SGLT2I main_Diarrhea,RED_CDM_Tufts_20221005,minSampleSize,83,0.0000462817881295866,> 1000,1,0,pass,0
112,GLP1RA main_SGLT2I main_Diarrhea,RED_CDM_Tufts_20221005,maxSampleSize,1360,0.000762327565428445,> 1000,1,1000,pass,0
113,GLP1RA main_SU main_Diarrhea,RED_CDM_Tufts_20221005,propWithCalendarTime,1783770.00672623,0.999865475376389,190001-202810,1,0.05,pass,0
113,GLP1RA main_SU main_Diarrhea,RED_CDM_Tufts_20221005,propInAgeRange,1634150,0.91599822870948,age 18 - age 100,1,0.05,pass,0
113,GLP1RA main_SU main_Diarrhea,RED_CDM_Tufts_20221005,propWithAgeAtFirstObs,1425860,0.799244398854266,age 18 - age 100,1,0.01,pass,0
113,GLP1RA main_SU main_Diarrhea,RED_CDM_Tufts_20221005,propWithEthnicityCriteria,1784010,1,"38003563, 38003564, 0",1,0.05,pass,0
113,GLP1RA main_SU main_Diarrhea,RED_CDM_Tufts_20221005,propWithGenderCriteria,1783760,0.999859866256355,"8507, 8532",1,0.05,pass,0
113,GLP1RA main_SU main_Diarrhea,RED_CDM_Tufts_20221005,propWithLongitudinalCriteria,803890,0.450608460714906,365  days,1,0.05,pass,0
113,GLP1RA main_SU main_Diarrhea,RED_CDM_Tufts_20221005,propWithRaceCriteria,1783990,0.999988789300508,"38003574, 8557, 8516, 8515, 8527, 0, 8552, 8522, 8657",1,0.05,pass,0
113,GLP1RA main_SU main_Diarrhea,RED_CDM_Tufts_20221005,propWithRequiredComparatorConcepts,11210,0.00628359706503887,SU main,2,0,pass,0
113,GLP1RA main_SU main_Diarrhea,RED_CDM_Tufts_20221005,propWithRequiredDomain,328410,0.184085291001732,"condition, drug",1,0.05,pass,0
113,GLP1RA main_SU main_Diarrhea,RED_CDM_Tufts_20221005,propWithRequiredOutcomeConcepts,37750,0.0211601952903851,Diarrhea,2,0,pass,0
113,GLP1RA main_SU main_Diarrhea,RED_CDM_Tufts_20221005,propWithRequiredTargetConcepts,2180,0.00122196624458383,GLP1RA main,2,0,pass,0
113,GLP1RA main_SU main_Diarrhea,RED_CDM_Tufts_20221005,minSampleSize,132,0.000074186983913602,> 1000,1,0,pass,0
113,GLP1RA main_SU main_Diarrhea,RED_CDM_Tufts_20221005,maxSampleSize,2180,0.00122196624458383,> 1000,1,1000,pass,0
114,SGLT2I main_SU main_Diarrhea,RED_CDM_Tufts_20221005,propWithCalendarTime,1783770.00672623,0.999865475376389,190001-202810,1,0.05,pass,0
114,SGLT2I main_SU main_Diarrhea,RED_CDM_Tufts_20221005,propInAgeRange,1634150,0.91599822870948,age 18 - age 100,1,0.05,pass,0
114,SGLT2I main_SU main_Diarrhea,RED_CDM_Tufts_20221005,propWithAgeAtFirstObs,1425860,0.799244398854266,age 18 - age 100,1,0.01,pass,0
114,SGLT2I main_SU main_Diarrhea,RED_CDM_Tufts_20221005,propWithEthnicityCriteria,1784010,1,"38003563, 38003564, 0",1,0.05,pass,0
114,SGLT2I main_SU main_Diarrhea,RED_CDM_Tufts_20221005,propWithGenderCriteria,1783760,0.999859866256355,"8507, 8532",1,0.05,pass,0
114,SGLT2I main_SU main_Diarrhea,RED_CDM_Tufts_20221005,propWithLongitudinalCriteria,803890,0.450608460714906,365  days,1,0.05,pass,0
114,SGLT2I main_SU main_Diarrhea,RED_CDM_Tufts_20221005,propWithRaceCriteria,1783990,0.999988789300508,"38003574, 8557, 8516, 8515, 8527, 0, 8552, 8522, 8657",1,0.05,pass,0
114,SGLT2I main_SU main_Diarrhea,RED_CDM_Tufts_20221005,propWithRequiredComparatorConcepts,11210,0.00628359706503887,SU main,2,0,pass,0
114,SGLT2I main_SU main_Diarrhea,RED_CDM_Tufts_20221005,propWithRequiredDomain,328410,0.184085291001732,"condition, drug",1,0.05,pass,0
114,SGLT2I main_SU main_Diarrhea,RED_CDM_Tufts_20221005,propWithRequiredOutcomeConcepts,37750,0.0211601952903851,Diarrhea,2,0,pass,0
114,SGLT2I main_SU main_Diarrhea,RED_CDM_Tufts_20221005,propWithRequiredTargetConcepts,1360,0.000762327565428445,SGLT2I main,2,0,pass,0
114,SGLT2I main_SU main_Diarrhea,RED_CDM_Tufts_20221005,minSampleSize,83,0.0000462817881295866,> 1000,1,0,pass,0
114,SGLT2I main_SU main_Diarrhea,RED_CDM_Tufts_20221005,maxSampleSize,1360,0.000762327565428445,> 1000,1,1000,pass,0
115,DPP4I main_GLP1RA main_Genitourinary infection,RED_CDM_Tufts_20221005,propWithCalendarTime,1783770.00672623,0.999865475376389,190001-202810,1,0.05,pass,0
115,DPP4I main_GLP1RA main_Genitourinary infection,RED_CDM_Tufts_20221005,propInAgeRange,1634150,0.91599822870948,age 18 - age 100,1,0.05,pass,0
115,DPP4I main_GLP1RA main_Genitourinary infection,RED_CDM_Tufts_20221005,propWithAgeAtFirstObs,1425860,0.799244398854266,age 18 - age 100,1,0.01,pass,0
115,DPP4I main_GLP1RA main_Genitourinary infection,RED_CDM_Tufts_20221005,propWithEthnicityCriteria,1784010,1,"38003563, 38003564, 0",1,0.05,pass,0
115,DPP4I main_GLP1RA main_Genitourinary infection,RED_CDM_Tufts_20221005,propWithGenderCriteria,1783760,0.999859866256355,"8507, 8532",1,0.05,pass,0
115,DPP4I main_GLP1RA main_Genitourinary infection,RED_CDM_Tufts_20221005,propWithLongitudinalCriteria,803890,0.450608460714906,365  days,1,0.05,pass,0
115,DPP4I main_GLP1RA main_Genitourinary infection,RED_CDM_Tufts_20221005,propWithRaceCriteria,1783990,0.999988789300508,"38003574, 8557, 8516, 8515, 8527, 0, 8552, 8522, 8657",1,0.05,pass,0
115,DPP4I main_GLP1RA main_Genitourinary infection,RED_CDM_Tufts_20221005,propWithRequiredComparatorConcepts,2180,0.00122196624458383,GLP1RA main,2,0,pass,0
115,DPP4I main_GLP1RA main_Genitourinary infection,RED_CDM_Tufts_20221005,propWithRequiredDomain,328410,0.184085291001732,"condition, drug",1,0.05,pass,0
115,DPP4I main_GLP1RA main_Genitourinary infection,RED_CDM_Tufts_20221005,propWithRequiredOutcomeConcepts,43410,0.0243328232465065,Genitourinary infection,2,0,pass,0
115,DPP4I main_GLP1RA main_Genitourinary infection,RED_CDM_Tufts_20221005,propWithRequiredTargetConcepts,1860,0.00104259505271831,DPP4I main,2,0,pass,0
115,DPP4I main_GLP1RA main_Genitourinary infection,RED_CDM_Tufts_20221005,minSampleSize,113,0.0000632971514125226,> 1000,1,0,pass,0
115,DPP4I main_GLP1RA main_Genitourinary infection,RED_CDM_Tufts_20221005,maxSampleSize,1859.99999999999,0.00104259505271831,> 1000,1,1000,pass,0
116,DPP4I main_SGLT2I main_Genitourinary infection,RED_CDM_Tufts_20221005,propWithCalendarTime,1783770.00672623,0.999865475376389,190001-202810,1,0.05,pass,0
116,DPP4I main_SGLT2I main_Genitourinary infection,RED_CDM_Tufts_20221005,propInAgeRange,1634150,0.91599822870948,age 18 - age 100,1,0.05,pass,0
116,DPP4I main_SGLT2I main_Genitourinary infection,RED_CDM_Tufts_20221005,propWithAgeAtFirstObs,1425860,0.799244398854266,age 18 - age 100,1,0.01,pass,0
116,DPP4I main_SGLT2I main_Genitourinary infection,RED_CDM_Tufts_20221005,propWithEthnicityCriteria,1784010,1,"38003563, 38003564, 0",1,0.05,pass,0
116,DPP4I main_SGLT2I main_Genitourinary infection,RED_CDM_Tufts_20221005,propWithGenderCriteria,1783760,0.999859866256355,"8507, 8532",1,0.05,pass,0
116,DPP4I main_SGLT2I main_Genitourinary infection,RED_CDM_Tufts_20221005,propWithLongitudinalCriteria,803890,0.450608460714906,365  days,1,0.05,pass,0
116,DPP4I main_SGLT2I main_Genitourinary infection,RED_CDM_Tufts_20221005,propWithRaceCriteria,1783990,0.999988789300508,"38003574, 8557, 8516, 8515, 8527, 0, 8552, 8522, 8657",1,0.05,pass,0
116,DPP4I main_SGLT2I main_Genitourinary infection,RED_CDM_Tufts_20221005,propWithRequiredComparatorConcepts,1360,0.000762327565428445,SGLT2I main,2,0,pass,0
116,DPP4I main_SGLT2I main_Genitourinary infection,RED_CDM_Tufts_20221005,propWithRequiredDomain,328410,0.184085291001732,"condition, drug",1,0.05,pass,0
116,DPP4I main_SGLT2I main_Genitourinary infection,RED_CDM_Tufts_20221005,propWithRequiredOutcomeConcepts,43410,0.0243328232465065,Genitourinary infection,2,0,pass,0
116,DPP4I main_SGLT2I main_Genitourinary infection,RED_CDM_Tufts_20221005,propWithRequiredTargetConcepts,1860,0.00104259505271831,DPP4I main,2,0,pass,0
